generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
19500000,Libythea,Olyras,0,0.196142,-0.0232096,0.00253967,0
19500000,Olyras,Mechanitis,60.5966,0.548831,-0.117074,0.00388993,0
19500000,Lyela,Narope,31.8167,0.602905,-0.062939,0.000700721,0
19520000,Libythea,Olyras,0,0.14326,-0.0189503,0.000567641,0
19520000,Olyras,Mechanitis,61.2029,0.51951,-0.116396,4.16205e-05,0
19520000,Lyela,Steroma,41.7206,0.432271,-0.0672562,0.00440751,0
19540000,Libythea,Olyras,0,0.112844,-0.0137545,0.00591892,0
19540000,Olyras,Mechanitis,60.2942,0.739696,-0.123047,0.0319165,0
19540000,Lyela,Narope,33.2168,0.414019,-0.0572557,0.00291728,0
19560000,Libythea,Olyras,0,0.190581,-0.0227134,0.00582621,0
19560000,Olyras,Mechanitis,61.5051,0.658548,-0.11266,0.0158629,0
19560000,Lyela,Narope,25.9573,0.461598,-0.0489471,0.00361104,0
19580000,Libythea,Olyras,0,0.199808,-0.0214688,0.00462179,0
19580000,Olyras,Mechanitis,58.6802,0.57683,-0.0843839,0.0386547,0
19580000,Amnosia,Dichorragia,22.894,0.136747,-0.0449416,0.0103862,0
19580000,Lyela,Steroma,42.2171,0.383359,-0.0687211,0.00168488,0
19600000,Libythea,Olyras,0,0.216836,-0.0226312,0.000226983,0
19600000,Libythea,NA,82.9829,0.286443,-0.0581768,0.765968,0
19600000,Olyras,Mechanitis,60.5675,0.569157,-0.0968338,0.0256938,0
19600000,Lyela,Steroma,41.9904,0.396725,-0.0720122,0.00350465,0
19620000,Libythea,Olyras,0,0.18095,-0.0209977,0.00409019,0
19620000,Olyras,Mechanitis,61.5843,0.276636,-0.0721766,0.0257178,0
19620000,Dichorragia,NA,85.0567,0.213319,-0.00887071,0.27879,0
19620000,Lyela,Narope,30.867,0.416767,-0.050147,0.0012228,0
19640000,Libythea,Olyras,0,0.235882,-0.0263675,0.00140575,0
19640000,Greta,NA,92.5838,0.615432,0.0816624,0.206894,0
19640000,Olyras,Mechanitis,60.5312,0.604987,-0.0994746,0.0232465,0
19640000,Lyela,Steroma,40.7579,0.520485,-0.0689296,0.000190378,0
19660000,Libythea,Olyras,0,0.221819,-0.0238781,0.00343075,0
19660000,Olyras,Mechanitis,60.6027,0.492234,-0.0960083,0.0106827,0
19660000,Lyela,Steroma,40.9637,0.420555,-0.072446,0.00102812,0
19680000,Libythea,Olyras,0,0.203598,-0.0214007,0.00326643,0
19680000,Olyras,Mechanitis,61.4048,0.582317,-0.0962062,0.0497772,0
19680000,Lyela,Narope,32.7576,0.43393,-0.0542625,0.00274153,0
19700000,Libythea,Olyras,0,0.262938,-0.0270279,0.000687981,0
19700000,Olyras,Hyposcada,61.9967,0.566442,-0.106508,0.00849515,0
19700000,Quilaphoetosus,Cosmosatyrus,74.1177,0.67544,-0.0896473,0.296306,0
19700000,Lyela,Steroma,39.0249,0.432316,-0.0666196,0.000250377,0
19720000,Libythea,Olyras,0,0.180681,-0.0186544,0.00617632,0
19720000,Olyras,Hyposcada,63.4954,0.418051,-0.0880462,0.0156742,0
19720000,Lyela,Steroma,40.1436,0.412382,-0.0621122,0.00200921,0
19740000,Libythea,Olyras,0,0.18512,-0.0221224,8.88023e-05,0
19740000,Olyras,Hyposcada,61.9798,0.449262,-0.0960441,0.0379823,0
19740000,Steroma,NA,54.0719,0.137001,0.0335707,0.29161,0
19740000,Lyela,Steroma,41.4243,0.479784,-0.0670489,0.00388057,0
19760000,Libythea,Olyras,0,0.257297,-0.0265978,0.00051677,0
19760000,Olyras,Mechanitis,59.0592,0.410447,-0.0893035,0.00610263,0
19760000,Lyela,Steroma,40.9024,0.412634,-0.0675216,0.000932535,0
19780000,Libythea,Olyras,0,0.224297,-0.02411,0.000907377,0
19780000,Olyras,Hyposcada,62.4917,0.274607,-0.0797655,0.00364067,0
19780000,Prothoe,NA,85.9068,0.0310805,-0.0659256,0.158466,0
19780000,Lyela,Steroma,42.0859,0.351613,-0.0576528,0.0192251,0
19800000,Libythea,Olyras,0,0.274915,-0.02656,0.00182886,0
19800000,Libythea,Libytheana,25.9666,0.0105433,0.0473939,0.115171,0
19800000,Olyras,Mechanitis,61.581,0.373695,-0.0860899,0.0120756,0
19800000,Calinaga,NA,51.8591,0.387431,-0.117513,0.262885,0
19800000,Lyela,Steroma,40.2138,0.494852,-0.0714052,0.000368701,0
19820000,Libythea,Olyras,0,0.233403,-0.0246982,0.000825544,0
19820000,Olyras,Hyposcada,62.8292,0.474702,-0.0927227,0.0303228,0
19820000,Lyela,NA,91.6824,0.112685,0.0327891,1.66521,0
19820000,Steroma,NA,52.2341,0.00230289,-0.0378035,0.0935987,0
19820000,Lyela,Steroma,39.1148,0.334605,-0.055516,0.0056492,0
19840000,Libythea,Olyras,0,0.227503,-0.0248872,0.001991,0
19840000,Olyras,Mechanitis,60.8069,0.620315,-0.108672,0.021619,0
19840000,Lyela,Steroma,40.4478,0.444119,-0.0696204,0.0051316,0
19860000,Libythea,Olyras,0,0.206367,-0.02254,0.00125294,0
19860000,Olyras,Mechanitis,61.584,0.374754,-0.0864118,0.0140603,0
19860000,Lyela,Narope,33.1008,0.497763,-0.060643,0.000657688,0
19880000,Libythea,Olyras,0,0.189335,-0.0202155,0.00765593,0
19880000,Olyras,Hyposcada,62.4235,0.501424,-0.106647,0.00223199,0
19880000,Discophora,NA,73.7579,0.195034,-0.0191803,0.183096,0
19880000,Lyela,Narope,28.2085,0.573668,-0.0571058,0.00246335,0
19900000,Libythea,Olyras,0,0.232306,-0.0242772,0.00181287,0
19900000,Olyras,Mechanitis,61.1012,0.359804,-0.0803442,0.0131349,0
19900000,Lyela,Steroma,42.2643,0.341284,-0.0670487,0.0048174,0
19920000,Libythea,Olyras,0,0.182804,-0.0223613,1.50935e-06,0
19920000,Olyras,Mechanitis,60.802,0.468204,-0.0827923,0.0406837,0
19920000,Lyela,Steroma,38.6926,0.501389,-0.0721481,0.00190536,0
19940000,Libythea,Olyras,0,0.188056,-0.022149,0.00246879,0
19940000,Olyras,Mechanitis,61.1893,0.687445,-0.118405,0.00266666,0
19940000,Lyela,Steroma,42.1803,0.276769,-0.0536476,0.00822657,0
19960000,Libythea,Olyras,0,0.177352,-0.0231071,0.000187581,0
19960000,Libythea,NA,81.7958,0.0142496,0.16988,0.469083,0
19960000,Olyras,Mechanitis,60.5222,0.468378,-0.0932183,0.00166889,0
19960000,Lyela,Steroma,36.2447,0.600946,-0.0679804,0.0105592,0
19980000,Libythea,Olyras,0,0.180198,-0.021757,0.000702299,0
19980000,Olyras,Mechanitis,60.9403,0.230455,-0.0784513,0.0123658,0
19980000,Dodonidia,NA,88.7627,0.0421011,0.0617073,0.0166178,0
19980000,Lyela,Narope,32.4661,0.496688,-0.0615559,0.00379951,0
20000000,Libythea,Olyras,0,0.189405,-0.019933,0.000550747,0
20000000,Libythea,NA,80.3267,0.10598,-0.14887,0.388747,0
20000000,Olyras,Mechanitis,61.1638,0.541923,-0.0899826,0.0205836,0
20000000,Archaeoprepona,NA,91.2128,0.134028,0.174896,0.0520882,0
20000000,Lasiommata,NA,87.8643,0.0801393,0.207125,0.172836,0
20000000,Lyela,Narope,31.3045,0.502998,-0.0563018,0.00537873,0
20020000,Libythea,Olyras,0,0.145624,-0.0196237,3.42698e-05,0
20020000,Olyras,Mechanitis,59.0737,0.540828,-0.0903176,0.0295534,0
20020000,Lyela,Narope,33.2756,0.372115,-0.0487136,0.0096506,0
20040000,Libythea,Olyras,0,0.141175,-0.0192345,0.000146839,0
20040000,Olyras,Mechanitis,58.7099,0.619596,-0.101353,0.00683157,0
20040000,Lyela,Narope,32.5185,0.474749,-0.0587995,0.00221738,0
20060000,Libythea,Olyras,0,0.226835,-0.024052,0.00367916,0
20060000,Hyposcada,Epityches,68.7674,0.923488,-0.166072,0.0367295,0
20060000,Lyela,Steroma,39.0926,0.369925,-0.059055,0.0026091,0
20080000,Libythea,Olyras,0,0.198846,-0.0226172,0.00134863,0
20080000,Olyras,Hyposcada,62.231,0.621045,-0.110807,0.0020817,0
20080000,Cyllopsis,NA,73.0942,0.0399624,-0.00871872,0.200063,0
20080000,Lyela,Steroma,35.2995,0.608468,-0.0714235,0.0045074,0
20100000,Libythea,Olyras,0,0.226545,-0.0237862,0.000532726,0
20100000,Olyras,Mechanitis,61.0638,0.783513,-0.129989,0.00406373,0
20100000,Lyela,Steroma,41.7646,0.651149,-0.0823716,0.00393321,0
20120000,Libythea,Olyras,0,0.152374,-0.0190328,0.00153813,0
20120000,Olyras,Mechanitis,59.9769,0.765241,-0.100096,0.044561,0
20120000,Lyela,Steroma,40.8739,0.334717,-0.0623067,0.0021388,0
20140000,Libythea,Olyras,0,0.16472,-0.0206545,0.000424504,0
20140000,Olyras,Mechanitis,61.532,0.525683,-0.099825,8.12967e-05,0
20140000,Lyela,Steroma,39.1715,0.455958,-0.0603037,0.0119369,0
20160000,Libythea,Olyras,0,0.162916,-0.0215584,9.60257e-05,0
20160000,Olyras,Mechanitis,60.7601,0.58408,-0.105556,0.0106184,0
20160000,Lyela,Narope,33.0731,0.383325,-0.0524263,0.00183327,0
20180000,Libythea,Olyras,0,0.199104,-0.0231221,0.000306688,0
20180000,Olyras,Hyposcada,63.4203,0.29946,-0.0803987,0.0173435,0
20180000,Euphaedra,NA,83.7795,0.0332409,0.0449108,0.353957,0
20180000,Lyela,Steroma,39.4771,0.529753,-0.0629391,0.021747,0
20200000,Libythea,Olyras,0,0.251116,-0.0265469,0.00359023,0
20200000,Olyras,Mechanitis,61.7194,0.42261,-0.0894909,0.00638709,0
20200000,Lyela,Steroma,42.2496,0.46465,-0.0737797,0.00486754,0
20220000,Libythea,Olyras,0,0.27318,-0.0261011,8.44651e-05,0
20220000,Olyras,Mechanitis,61.6906,0.242042,-0.0773264,0.00688866,0
20220000,Calinaga,NA,35.3318,0.222721,-0.0798967,0.106384,0
20220000,Moneuptychia,Yphthimoides,75.5014,0.0673089,-0.014377,0.111477,0
20220000,Lyela,Narope,31.3149,0.697138,-0.0666365,0.00159715,0
20240000,Libythea,Olyras,0,0.169751,-0.0193929,0.00247833,0
20240000,Hyposcada,Epityches,68.5438,0.615512,-0.139809,0.00260612,0
20240000,Steroma,NA,77.6486,0.267112,-0.0181059,0.359654,0
20240000,Lyela,Steroma,41.5295,0.386381,-0.0649103,0.00459851,0
20260000,Libythea,Olyras,0,0.271975,-0.0281878,3.65332e-06,0
20260000,Olyras,Mechanitis,61.564,0.497091,-0.0965155,0.00998137,0
20260000,Lyela,Steroma,40.0483,0.468978,-0.0696084,0.00212616,0
20280000,Libythea,Olyras,0,0.228996,-0.0245354,0.00337064,0
20280000,Olyras,Mechanitis,57.7946,0.645204,-0.102132,0.016491,0
20280000,Bicyclus,NA,88.3724,0.0880036,0.0272423,0.00295865,0
20280000,Lyela,Steroma,38.7879,0.542145,-0.0691009,0.00119378,0
20300000,Libythea,Olyras,0,0.19403,-0.0230895,0.000857336,0
20300000,Olyras,Mechanitis,58.1984,0.467,-0.0770895,0.00642233,0
20300000,Lyela,Steroma,41.582,0.505865,-0.0709868,0.00136467,0
20320000,Libythea,Olyras,0,0.20019,-0.020397,0.00881169,0
20320000,Olyras,Mechanitis,61.1153,0.376548,-0.0857485,0.00976144,0
20320000,Lyela,Narope,33.654,0.464516,-0.0638058,0.00121802,0
20340000,Libythea,Olyras,0,0.165229,-0.018999,0.000191645,0
20340000,Hyposcada,Epityches,68.4473,1.32196,-0.209188,0.0244199,0
20340000,Lyela,Narope,32.9468,0.369538,-0.0556744,0.000479073,0
20360000,Libythea,Olyras,0,0.238645,-0.0249132,0.00153756,0
20360000,Olyras,Mechanitis,60.6102,0.437938,-0.0990042,0.0121943,0
20360000,Neonympha,NA,88.2204,0.187724,-0.029556,0.0230241,0
20360000,Lyela,Steroma,40.2386,0.425771,-0.0694093,0.00222992,0
20380000,Libythea,Olyras,0,0.14418,-0.0181606,0.000177526,0
20380000,Hyposcada,Epityches,68.9748,0.70139,-0.158919,0.00876153,0
20380000,Eretris,NA,82.9236,0.160098,-0.13397,0.331286,0
20380000,Lyela,Narope,32.5119,0.516696,-0.0595412,0.00349372,0
20400000,Libythea,Olyras,0,0.205316,-0.0231353,0.000827648,0
20400000,Olyras,Mechanitis,61.7252,0.506877,-0.085597,0.0280684,0
20400000,Lyela,Steroma,42.2899,0.38714,-0.0618343,0.00199043,0
20420000,Libythea,Olyras,0,0.1433,-0.0186011,0.00069063,0
20420000,Olyras,Mechanitis,60.2895,0.468545,-0.0971884,0.0128164,0
20420000,Lyela,Narope,31.6071,0.593079,-0.0618333,0.000592554,0
20440000,Libythea,Olyras,0,0.142738,-0.0178133,0.000191978,0
20440000,Megisto,NA,87.0837,0.100289,-0.0803557,0.0419537,0
20440000,Olyras,Mechanitis,61.3901,0.466601,-0.108041,0.00849444,0
20440000,Lyela,Narope,33.6623,0.601253,-0.0656895,0.00141017,0
20460000,Libythea,Olyras,0,0.132194,-0.0180784,0.00115409,0
20460000,Olyras,Hyposcada,62.515,0.67191,-0.128794,0.0281949,0
20460000,Lyela,Narope,31.822,0.488549,-0.0590399,0.00344013,0
20480000,Libythea,Olyras,0,0.218868,-0.0232805,0.00648552,0
20480000,Olyras,Mechanitis,58.4028,0.95097,-0.141086,0.00124031,0
20480000,Lyela,NA,79.5713,0.049443,0.0693449,0.484797,0
20480000,Lyela,Narope,31.1802,0.65951,-0.0610867,0.00478368,0
20500000,Libythea,Olyras,0,0.163564,-0.0202778,0.000161892,0
20500000,Olyras,Mechanitis,58.2501,0.642402,-0.0986624,0.015928,0
20500000,Lyela,Steroma,41.3867,0.360697,-0.061837,0.0101458,0
20520000,Libythea,Olyras,0,0.271427,-0.0263757,0.000844044,0
20520000,Olyras,Mechanitis,57.6736,0.587727,-0.0875335,0.0107706,0
20520000,Lyela,Steroma,42.2681,0.33079,-0.057472,0.0130437,0
20540000,Libythea,Olyras,0,0.31337,-0.0279993,0.0016881,0
20540000,Olyras,Mechanitis,61.0493,0.821685,-0.128125,0.0125581,0
20540000,Calinaga,NA,55.5167,0.38685,0.15993,0.905046,0
20540000,Stichophthalma,NA,93.879,0.0384442,-0.0575455,0.258311,0
20540000,Lyela,Steroma,35.5836,0.479476,-0.0579186,0.000686844,0
20560000,Libythea,Olyras,0,0.210914,-0.0231509,0.00170076,0
20560000,Olyras,Mechanitis,57.7965,0.48062,-0.0900124,0.00143624,0
20560000,Lyela,Narope,32.663,0.431266,-0.0534091,0.0021675,0
20580000,Libythea,Olyras,0,0.216442,-0.0247913,0.000608762,0
20580000,Olyras,Hyposcada,62.6609,0.440508,-0.0992553,0.018245,0
20580000,Pycina,NA,73.858,0.0100638,-0.0170898,0.0246501,0
20580000,Cyrestis,NA,75.2611,0.186784,-0.111274,0.10081,0
20580000,Lyela,Narope,32.0894,0.532895,-0.0597784,0.00154901,0
20600000,Libythea,Olyras,0,0.218956,-0.0247922,0.000451857,0
20600000,Olyras,Mechanitis,61.6917,0.240909,-0.0775926,0.00637646,0
20600000,Lyela,Steroma,42.289,0.316638,-0.0664004,0.0011478,0
20620000,Libythea,Olyras,0,0.28059,-0.0268874,0.000574593,0
20620000,Pteronymia,NA,85.5316,0.0323887,-0.089971,0.134484,0
20620000,Olyras,Mechanitis,60.7672,0.429715,-0.084716,0.00691823,0
20620000,Calinaga,NA,37.4863,0.465598,-0.303358,0.0870006,0
20620000,Lyela,Narope,32.7825,0.559386,-0.0591485,0.00617627,0
20640000,Libythea,Olyras,0,0.236346,-0.0258314,0.000570642,0
20640000,Olyras,Hyposcada,62.8673,0.76309,-0.118308,0.0301201,0
20640000,Lyela,NA,75.714,0.0843344,-0.102284,0.38326,0
20640000,Zeuxidia,NA,93.5558,0.073311,0.0143303,0.189919,0
20640000,Lyela,Narope,30.6986,0.542001,-0.0612344,0.00047444,0
20660000,Libythea,Olyras,0,0.226676,-0.0240924,0.00315617,0
20660000,Olyras,Mechanitis,59.7218,0.610383,-0.112707,0.0301516,0
20660000,Lyela,Steroma,41.0694,0.444982,-0.0624241,0.0183342,0
20680000,Libythea,Olyras,0,0.280939,-0.0255834,0.00168657,0
20680000,Hyposcada,Epityches,68.5912,0.954102,-0.157708,0.112939,0
20680000,Cymothoe,NA,88.7963,0.567574,0.110953,0.733098,0
20680000,Pycina,NA,85.4979,0.219452,0.0925809,0.242592,0
20680000,Lyela,Narope,33.5287,0.520282,-0.0606025,0.00271652,0
20700000,Libythea,Olyras,0,0.191031,-0.0220299,0.000257659,0
20700000,Olyras,Hyposcada,63.506,0.759027,-0.129777,0.0112069,0
20700000,Haematera,NA,76.4429,0.13427,0.201905,0.195123,0
20700000,Lyela,Steroma,40.1009,0.33984,-0.0607466,0.000872355,0
20720000,Libythea,Olyras,0,0.144575,-0.0160182,0.00521477,0
20720000,Hyposcada,Epityches,67.7697,0.878328,-0.175656,0.00547292,0
20720000,Olyras,Mechanitis,61.3148,0.320453,-0.12658,0.0131184,0
20720000,Lyela,Narope,33.4057,0.45785,-0.0555583,0.013026,0
20740000,Libythea,Olyras,0,0.15299,-0.0190736,0.000120017,0
20740000,Methona,NA,72.1499,0.302243,-0.0228439,0.301603,0
20740000,Olyras,Hyposcada,62.8351,0.750241,-0.118591,0.0138614,0
20740000,Lyela,Narope,33.0903,0.431575,-0.0578066,0.00129013,0
20760000,Libythea,Olyras,0,0.227718,-0.0223973,0.000533562,0
20760000,Olyras,Hyposcada,61.9485,0.373803,-0.0908627,0.0108017,0
20760000,Lyela,Steroma,41.7683,0.498718,-0.0700191,0.0012936,0
20780000,Libythea,Olyras,0,0.153955,-0.0201277,0.000644113,0
20780000,Hyposcada,Methona,64.5945,0.58196,-0.128051,0.000783328,0
20780000,Lyela,Steroma,40.1314,0.51062,-0.0712833,0.00057528,0
20800000,Libythea,Olyras,0,0.176609,-0.0210377,0.00141407,0
20800000,Olyras,Mechanitis,60.3828,0.409792,-0.102094,0.0141421,0
20800000,Lyela,Narope,31.3906,0.686503,-0.066597,0.00391693,0
20820000,Libythea,Olyras,0,0.272133,-0.0295266,0.00012489,0
20820000,Olyras,Mechanitis,59.191,0.594572,-0.0957127,0.012302,0
20820000,Lyela,Steroma,40.3873,0.486827,-0.0709188,0.00271103,0
20840000,Libythea,Olyras,0,0.213959,-0.0219366,0.015485,0
20840000,Olyras,Mechanitis,61.4139,0.412377,-0.0925614,0.00271547,0
20840000,Lyela,Narope,32.4992,0.516531,-0.060381,0.00243668,0
20860000,Libythea,Olyras,0,0.211589,-0.0228754,0.00371775,0
20860000,Olyras,Mechanitis,60.2444,0.82837,-0.114747,0.00468481,0
20860000,Calinaga,NA,25.1404,0.650062,-0.0250394,0.30529,0
20860000,Lyela,Steroma,41.332,0.437496,-0.0677575,0.00306208,0
20880000,Libythea,Olyras,0,0.202177,-0.022631,0.000481783,0
20880000,Olyras,Mechanitis,60.8846,0.923776,-0.145191,0.000236641,0
20880000,Amphidecta,NA,76.9497,0.13656,-0.149514,0.0230808,0
20880000,Lyela,Steroma,42.1437,0.399776,-0.0700125,0.0074266,0
20900000,Libythea,Olyras,0,0.200597,-0.0236748,0.000607487,0
20900000,Athesis,Patricia,72.1918,0.295885,-0.212874,0.16542,0
20900000,Hyposcada,Epityches,69.4341,0.944745,-0.197636,0.0159829,0
20900000,Lyela,NA,79.1552,0.263708,-0.132828,0.480332,0
20900000,Tarsocera,NA,92.5149,0.544065,-0.0178595,0.174081,0
20900000,Pseudohaetera,NA,90.493,0.867212,-0.0570917,1.03865,0
20900000,Lyela,Narope,30.9624,0.48591,-0.0574777,0.000100796,0
20920000,Libythea,Olyras,0,0.236074,-0.0241549,0.00407701,0
20920000,Olyras,Mechanitis,61.1949,0.629553,-0.115289,0.000292747,0
20920000,Lyela,Steroma,40.4296,0.451258,-0.0670062,8.07323e-05,0
20940000,Libythea,Olyras,0,0.244472,-0.0255973,0.00270774,0
20940000,Olyras,Mechanitis,59.3642,0.469032,-0.0887062,0.00426162,0
20940000,Lyela,Steroma,40.4938,0.425918,-0.0607536,0.0157763,0
20960000,Libythea,Olyras,0,0.254826,-0.0274283,0.000543932,0
20960000,Olyras,Mechanitis,59.9379,0.738173,-0.123567,0.00456234,0
20960000,Pindis,NA,94.1589,0.387098,0.0997708,0.133735,0
20960000,Lyela,Narope,33.021,0.532157,-0.0649854,0.00188138,0
20980000,Libythea,Olyras,0,0.219113,-0.0241727,0.00131139,0
20980000,Olyras,Mechanitis,61.1205,0.375335,-0.0952116,0.0111931,0
20980000,Lyela,Steroma,34.6216,0.380507,-0.0491118,0.0149798,0
21000000,Libythea,Olyras,0,0.166593,-0.0189549,0.00207906,0
21000000,Olyras,Mechanitis,59.4935,0.585096,-0.0859967,0.0672744,0
21000000,Lyela,Narope,24.9781,0.46634,-0.04854,0.00232691,0
21020000,Libythea,Olyras,0,0.208312,-0.0234972,0.00183176,0
21020000,Hyposcada,Epityches,69.0015,0.747572,-0.129638,0.0991314,0
21020000,Forsterinaria,NA,91.5978,0.137494,0.0174383,0.14016,0
21020000,Lyela,Narope,31.186,0.456375,-0.0555901,0.00351864,0
21040000,Libythea,Olyras,0,0.283212,-0.0261858,0.00183276,0
21040000,Olyras,Mechanitis,61.3516,0.706803,-0.135901,0.00670336,0
21040000,Calinaga,NA,56.2812,0.0298588,-0.00327298,0.205632,0
21040000,Lyela,Steroma,41.2691,0.458509,-0.0702067,0.001161,0
21060000,Libythea,Olyras,0,0.190862,-0.0221953,0.00205147,0
21060000,Olyras,Mechanitis,60.7801,0.510398,-0.0949473,0.00978834,0
21060000,Lyela,Narope,32.2857,0.579382,-0.0639298,0.00631242,0
21080000,Libythea,Olyras,0,0.191728,-0.0227402,0.00155536,0
21080000,Olyras,Mechanitis,59.6226,0.646997,-0.123364,0.00737002,0
21080000,Prepona,Archaeoprepona,49.1728,0.151153,0.00380183,0.190287,0
21080000,Lyela,Narope,31.8307,0.484204,-0.0567339,0.00367124,0
21100000,Libythea,Olyras,0,0.210116,-0.0216622,0.00207534,0
21100000,Olyras,Hyposcada,63.1011,0.890943,-0.122893,0.0373304,0
21100000,Maniola,NA,82.8436,0.184711,-0.00861246,0.21889,0
21100000,Lyela,Narope,31.9992,0.408673,-0.0535196,0.00202528,0
21120000,Libythea,Olyras,0,0.206858,-0.0250288,0.000934598,0
21120000,Olyras,Thyridia,55.8217,0.551144,-0.0809876,0.0116484,0
21120000,Steroma,NA,84.0827,0.263254,0.0347768,0.288782,0
21120000,Lyela,Steroma,37.0376,0.771217,-0.0724275,0.00967834,0
21120000,Pseudohaetera,NA,85.3905,0.222051,0.0246779,0.0491947,0
21140000,Libythea,Olyras,0,0.209016,-0.0206969,0.0041943,0
21140000,Olyras,Mechanitis,59.9096,0.811108,-0.117469,0.00803054,0
21140000,Pseudochazara,NA,83.2685,0.114315,0.167548,0.20318,0
21140000,Lyela,Narope,29.8805,0.683915,-0.0620281,0.00575241,0
21160000,Libythea,Olyras,0,0.202882,-0.0231577,0.00119672,0
21160000,Olyras,Mechanitis,58.6676,0.389964,-0.0728541,0.0259101,0
21160000,Lyela,Narope,33.5992,0.464675,-0.0564372,0.0104249,0
21180000,Libythea,Olyras,0,0.202313,-0.0221012,0.000505892,0
21180000,Hyposcada,Epityches,69.3444,0.44676,-0.126364,0.0339442,0
21180000,Steroma,NA,71.3059,0.300977,0.0253314,0.657294,0
21180000,Lyela,Steroma,39.9716,0.528971,-0.0725891,0.00434491,0
21200000,Libythea,Olyras,0,0.167475,-0.0205134,0.000327313,0
21200000,Olyras,Mechanitis,61.5511,0.420101,-0.0984846,0.0104707,0
21200000,Lyela,Narope,31.6568,0.543826,-0.0593908,0.00380506,0
21220000,Libythea,Olyras,0,0.134872,-0.0163571,0.00150519,0
21220000,Olyras,Mechanitis,59.8206,0.573618,-0.0896752,0.0184931,0
21220000,Lyela,Narope,30.2366,0.441273,-0.0539753,0.00103006,0
21240000,Libythea,Olyras,0,0.15167,-0.0188117,0.00214597,0
21240000,Neominois,NA,90.6385,0.110989,0.00320377,0.360586,0
21240000,Olyras,Mechanitis,60.9978,0.605906,-0.104175,0.0341082,0
21240000,Lyela,Narope,28.5355,0.619294,-0.0612799,0.00122164,0
21260000,Libythea,Olyras,0,0.234786,-0.024287,0.00217915,0
21260000,Olyras,Hyposcada,63.1241,0.442684,-0.113972,0.000544225,0
21260000,Pycina,NA,79.5032,0.162674,-0.0473292,0.39358,0
21260000,Lyela,Narope,25.4374,0.499262,-0.0519628,0.00139121,0
21280000,Libythea,Olyras,0,0.166726,-0.0196048,0.00269799,0
21280000,Olyras,Mechanitis,60.4219,0.738551,-0.117007,0.000387484,0
21280000,Lyela,NA,80.5575,0.321458,-0.0902014,0.651798,0
21280000,Lyela,Narope,32.6492,0.453671,-0.0534324,0.00178781,0
21300000,Libythea,Olyras,0,0.28375,-0.0292635,0.00544457,0
21300000,Olyras,Mechanitis,60.352,0.584912,-0.106466,0.00389412,0
21300000,Lyela,Narope,28.8542,0.647721,-0.0592879,3.00482e-05,0
21320000,Libythea,Olyras,0,0.24764,-0.0256531,0.00225583,0
21320000,Olyras,Mechanitis,60.597,0.588805,-0.0848551,0.0356688,0
21320000,Chersonesia,NA,74.2264,0.00965852,-0.0881895,0.162263,0
21320000,Calinaga,NA,70.179,0.0144711,-0.153298,0.278221,0
21320000,Steroma,NA,86.2737,0.185129,-0.0216012,0.784674,0
21320000,Lyela,Narope,31.838,0.508658,-0.0558277,0.00300608,0
21340000,Libythea,Olyras,0,0.225582,-0.0232517,0.000462252,0
21340000,Olyras,Hyposcada,62.7841,0.829755,-0.148597,0.0151738,0
21340000,Mynes,NA,81.1613,0.0157162,0.00137381,0.177744,0
21340000,Zischkaia,NA,92.8113,0.639889,-0.205076,0.20337,0
21340000,Lyela,Steroma,42.0645,0.53767,-0.0768329,0.0117449,0
21340000,Olyras,NA,86.5271,0.00617389,0.267837,0.164241,0
21360000,Libythea,Olyras,0,0.224255,-0.0227774,0.00162157,0
21360000,Hyposcada,Epityches,69.3288,0.523225,-0.134803,0.00972064,0
21360000,Amnosia,NA,75.7893,0.0248387,0.0391278,0.211797,0
21360000,Lyela,Steroma,37.5649,0.418535,-0.0612401,0.00502404,0
21380000,Libythea,Olyras,0,0.27412,-0.027529,0.000209879,0
21380000,Olyras,Mechanitis,60.4267,0.227029,-0.0703088,0.00466283,0
21380000,Lyela,Steroma,39.7654,0.530335,-0.073996,0.00192432,0
21400000,Libythea,Olyras,0,0.123608,-0.0152711,0.00223321,0
21400000,Olyras,Mechanitis,61.4347,0.771984,-0.131784,0.00162449,0
21400000,Steroma,NA,68.6618,0.262329,-0.209723,0.0907089,0
21400000,Lyela,Steroma,42.1336,0.403851,-0.0684742,0.000598003,0
21400000,Narope,NA,91.6357,0.741596,0.0106629,0.952021,0
21420000,Libythea,Olyras,0,0.159177,-0.020368,0.00313745,0
21420000,Olyras,Hyposcada,63.0715,0.257153,-0.073648,0.0135149,0
21420000,Lyela,Narope,33.0758,0.388732,-0.0565795,0.000984045,0
21440000,Libythea,Olyras,0,0.180572,-0.0227428,0.00169217,0
21440000,Olyras,Mechanitis,59.8583,0.464086,-0.108244,0.00366547,0
21440000,Lyela,Narope,33.0823,0.480195,-0.0611621,0.00253835,0
21460000,Libythea,Olyras,0,0.215473,-0.0233247,0.000614885,0
21460000,Olyras,Mechanitis,60.8264,0.47231,-0.0976444,0.00383613,0
21460000,Oressinoma,NA,72.0488,0.0777895,0.00182487,0.00943262,0
21460000,Lyela,Steroma,36.6049,0.612662,-0.0705564,0.00204222,0
21480000,Libythea,Olyras,0,0.210312,-0.0222358,0.0116297,0
21480000,Olyras,Hyposcada,62.4603,0.42356,-0.0823486,0.0703576,0
